created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place,score,hour,day
2021-06-18 18:07:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","17 june 2021: covid19 in south africa 🇿🇦

daily test positivity rate at 22.6% today, that's a positive test for every 4-5 tests processed 🚩

the increase in test positivity rate, 7-day average at 18.7%, confirming the rapid rise in infections 📈

rid1tweetsoncovid coronavirus https://t.co/lkarzlmwgg",0.0257575757575757,0.3151515151515151,en,160.0,64.0,Tangy Tickler👍🏾,MrTLeggedy,736,1215,#COVID19 #Rid1TweetsOnCovid #coronavirus, 'Ridhwaan Suliman',Middle Earth,positive,18,18
2021-06-18 18:07:52+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","israel will deliver more than a million doses of covid19 vaccines to the palestinian authority to help it fight the corona pandemic.

the 1st delivery, consisting of 100,000 vaccines, was transfered to the pa friday afternoon through bitunia crossing.
https://t.co/7m3lwwr1j9",0.5,0.5,en,406.0,170.0,Independent Teri,surfcitysocal,2189,2533,#COVID19, 'Israel Foreign Ministry',"Among the trees, I wish",positive,18,18
2021-06-18 18:08:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",biocubafarma says phase 3 clinical trial results for cuban covid19 vaccines are due out in a few days. soberana02 (with and without booster) and abdala were tested in 85k+ volunteers in havana and eastern cuba. @biocubafarma @finlayinstituto @cda_dc @wola_org @aperezriverol https://t.co/gkrwldjx1m,-0.1625,0.2375,en,60.0,32.0,Marcos Alvarez,MarcosA45620496,295,446,#Cuban #COVID19 #vaccines, 'GailReedMEDICC',"Vedado, la Habana.",negative,18,18
2021-06-18 18:09:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","join us tomorrow, june 19th, from 11am-7pm at kipp academy for a covid19 vaccination clinic! 

@pfizer &amp; @jnjnews vaccines will be available. individuals 12+ are eligible to get vaccinated. 

for more info &amp; consent form for minors, visit: https://t.co/kxe36zxi9u https://t.co/f38osganuh",0.45,0.45,en,1.0,1.0,Grayken Center for Addiction,GraykenBMC,287,225,#COVID19 #vaccines, 'Boston Medical Center',Boston Medical Center,positive,18,18
2021-06-18 18:09:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","top question asked right now: what to do about j&amp;j 1-shot covid19 vaccine &amp; rise of deltavariant? not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. trials tbd.🧵
https://t.co/hd1l6hwo44",0.1964285714285714,0.4089285714285714,en,437.0,193.0,Jadwiga L Reinke,jadzia_1,484,713,#COVID19 #DeltaVariant?, 'Eric Feigl-Ding',USA,positive,18,18
2021-06-18 18:09:26+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,865.0,489.0,Raymond Natukunda,the_tenderer,735,999,#COVID19, 'Winnie Byanyima',kampala,negative,18,18
2021-06-18 18:09:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@israelmfa israel is a brutal nazi-like entity.... it sent expired vaccines to palestinians to further worsen the covid19 pandemic. israel could have sent the vaccines to palestinians it occupies or ppl who need them in africa or asia. but instead, it let the vaccines expire. 
thisisisrael https://t.co/n2opwpahxo",-0.4375,0.75,en,7.0,6.0,Zainab Zuberi,ZainabMZuberi,253,675,#Thisisisrael, 'Refaat🇵🇸',Islamabad,negative,18,18
2021-06-18 18:09:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ernreconnet meeting: sle and covid19 vaccines 

that's the reason why erns were developed...

patientsinvolvement bestpractices for people living with systemiclupuserythematosus https://t.co/ijluiiioyn",0.1,0.3,en,7.0,5.0,gerard espinosa,gerardespinosa5,2483,429,#ERNReCONNET #SLE #COVID19 #vaccines #patientsinvolvement #bestpractices #SystemicLupusErythematosus, 'ERN ReCONNET 🇪🇺',"Catalunya, Espanya",positive,18,18
2021-06-18 18:10:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,116.0,66.0,Eliana Tardio,ELIANATARDIO,40265,2687,#COVID19, 'CDC',"Pasión, Compasión y Estilo",positive,18,18
2021-06-18 18:10:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","africa is in the midst of a full blown third wave. the sobering trajectory of surging cases should rouse everyone into urgent action. 

we’ve seen in india and elsewhere just how quickly covid19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,74.0,79.0,Pilar Gomez FBPE FBPA,redalphababe,17354,12667,#COVID19, 'Dr Matshidiso Moeti',Chester and Around the EU,positive,18,18
2021-06-18 18:11:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","it's telling how mnangagwa and his varakashi have fallen for the sarcastic insult to the australian prime minister on this video clip that, zimbabwe is doing better in rolling out covid19 vaccination. how can zimbabwe do better when it ran out of its paltry vaccines, long ago? https://t.co/zflxo5ckxt",0.21,0.44,en,122.0,32.0,Kelvin Kufakunesu,kevykufee24,15481,2168,#Covid19, 'Prof Jonathan Moyo',"Harare, Zimbabwe",positive,18,18
2021-06-18 18:11:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","so far, us citizens have had the choice of rna-based vaccines. the novavax vaccine uses an entirely different technology. covid19 https://t.co/tx2z9xjxmz",0.05,0.8,en,13.0,11.0,"Do Good, 1 Day at a Time",SmileSimplify,1264,635,#COVID19, 'Ars Technica',"SF/Bay Area, CA",positive,18,18
2021-06-18 18:11:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,4.0,2.0,Christine,chrisatchs,5579,5877,#COVID19, 'CDC',"McAllen, TX",positive,18,18
2021-06-18 18:11:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","africa is in the midst of a full blown third wave. the sobering trajectory of surging cases should rouse everyone into urgent action. 

we’ve seen in india and elsewhere just how quickly covid19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,74.0,80.0,It's Not All About ME,Claire_Myfanwy,234,828,#COVID19, 'Dr Matshidiso Moeti',Isolation,positive,18,18
2021-06-18 18:11:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,5.0,4.0,Colin Tom,ReporterPhoenix,28694,31561,#COVID19, 'CDC',"Bergen, Western Norway",positive,18,18
2021-06-18 18:11:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,5.0,5.0,Brown Co Public Health,BrownCoHealth,620,104,#COVID19, 'CDC',"Brown County, Wisconsin",positive,18,18
2021-06-18 18:12:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thanks for the interview for this very insightful article, @joannachiu. it's great to see a canadian analysis. vaccination employmentlaw https://t.co/lsroi97zzr",0.4000000000000001,0.4166666666666667,en,1.0,1.0,Joanna Chiu,joannachiu,48403,10696,#vaccination #employmentlaw, 'Kirsten Hume Scrimshaw',"Vancouver, British Columbia",positive,18,18
2021-06-18 18:12:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,8.0,6.0,SCAPS Medical,scapsmedical,26,24,#COVID19, 'CDC',"West Palm Beach, FL",positive,18,18
2021-06-18 18:12:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@nicolasturgeon reports that whereas around 13% of positive covid19 cases ended up in hospital at the beginning of the year, it is now down to around 5%. this shows the vaccines are having an effect.",0.0358585858585858,0.4171717171717172,en,50.0,14.0,Lady o' the Hill,IMoanalotHutchy,3054,1585,#Covid19, 'Paul Middleton',Edinburgh,positive,18,18
2021-06-18 18:13:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,13.0,7.0,Bill 'FULLY VAXXED' Ingram,billyarnie,1170,703,#COVID19, 'CDC',"San Antonio, TX",positive,18,18
2021-06-18 18:13:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",.@govwhitmer announces state will open to full capacity on june 22. more than nine million vaccines administered as new covid cases fall to one-year low. read more in a recent update at https://t.co/lavrdagv47 and find covid19 news in michigan at https://t.co/nirbexcyoy. https://t.co/lkqgfscvuk,0.2123376623376623,0.4363636363636363,en,408.0,125.0,Tyler Hyliard,TylerHyliard,220,2544,#COVID19, 'Michigan.gov',Michigan,positive,18,18
2021-06-18 18:13:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",intriguing: both - astrazeneca and the european commission welcome the court ruling on the supply of astrazeneca covid19 vaccines to the eu https://t.co/umxt8suypg,0.3666666666666667,0.4333333333333333,en,6.0,2.0,News Fan,writerseditor,765,536,#AstraZeneca #COVID19, 'Alexandra von Nahmen',far and wee,positive,18,18
2021-06-18 18:13:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,20.0,9.0,janta.cha.party,MyInfo75815757,32,1284,#COVID19, 'CDC',"Lusiana, Veneto",positive,18,18
2021-06-18 18:14:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros in africa, covid19 cases have increased by 52% just in the past week, and deaths have increased by 32%. and we expect things to only get worse-@drtedros 

https://t.co/kxblvxxlco",-0.2166666666666666,0.6166666666666667,en,50.0,28.0,"Dr. Peter A Singer, OC",PeterASinger,27245,10310,#COVID19, 'World Health Organization (WHO)',Geneva,negative,18,18
2021-06-18 18:14:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros less than 2% of africa’s population has been vaccinated.

vaccines donated next year will be far too late for those who are dying today, or being infected today, or at risk today-@drtedros covid19 vaccinequity",-0.0916666666666666,0.4166666666666666,en,56.0,33.0,"Dr. Peter A Singer, OC",PeterASinger,27245,10310,#COVID19 #VaccinEquity, 'World Health Organization (WHO)',Geneva,negative,18,18
2021-06-18 18:14:21+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,24.0,10.0,Kayleen Gifford-Hawk #BidenHarris2020,msgifford1977,149,456,#COVID19, 'CDC',"Minnesota, USA",positive,18,18
2021-06-18 18:14:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1/5 canada’s national advisory committee on immunization has updated its recommendations on first and second doses of covid19 vaccines based on the latest scientific evidence and expert opinion. https://t.co/ienlyi1bkr,0.25,0.4111111111111111,en,34.0,24.0,Canada,Canada,959870,763,#COVID19, 'Health Canada and PHAC',Canada,positive,18,18
2021-06-18 18:15:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serious cases of myocarditis in young people after receiving the covid19 vaccines are piling up across the us. although the cdc is downplaying these cases, some hospitals are changing their monitoring protocols https://t.co/jc34zjcjzv",-0.1166666666666666,0.5333333333333333,en,805.0,551.0,Jenny Rodriguez,momJenRodriguez,875,4305,#Covid19, 'The HighWire',"Michigan, USA",negative,18,18
2021-06-18 18:15:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇👇👇

people are free to believe that covid19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. as such, there are places where you should not work unless you are vaccinated.

https://t.co/xivwoctrfp",0.1401785714285714,0.5526785714285715,en,184.0,38.0,Larry Garfield,Crell,11193,182,#COVID19, 'Nathan Stall',"Chicago, USA",positive,18,18
2021-06-18 18:15:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covid19 has affected us all – today, friday 18 june, is red4research, acknowledging the incredible research teams, and participants, collectively working to develop new diagnostics, treatments, and vaccines for covid19. @nhsrdforum  https://t.co/fjqwrxjf8s https://t.co/1pogetbokz",0.5181818181818182,0.6772727272727272,en,19.0,13.0,Dr Gordon Hill,GordonHill1,1920,2344,"#COVID19 #Red4Research, #research #diagnostics, #treatments, #COVID19.", 'NHS Research Scotland',"Edinburgh, UK",positive,18,18
2021-06-18 18:15:50+00:00,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","👇👇👇

people are free to believe that covid19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. as such, there are places where you should not work unless you are vaccinated.

https://t.co/xivwoctrfp",0.1401785714285714,0.5526785714285715,en,184.0,39.0,Shaun,theshaunwalker,307,118,#COVID19, 'Nathan Stall',"York, England",positive,18,18
